0.000000	106
0.100000	91
0.200000	95
0.300000	104
0.400000	90
0.500000	106
0.600000	102
0.700000	91
0.800000	105
0.900000	103
1.000000	101
1.100000	89
1.200000	99
1.300000	99
1.400000	111
1.500000	93
1.600000	106
1.700000	116
1.800000	96
1.900000	97
2.000000	97
2.100000	97
2.200000	109
2.300000	103
2.400000	102
2.500000	100
2.600000	98
2.700000	96
2.800000	104
2.900000	92
3.000000	79
3.100000	95
3.200000	99
3.300000	99
3.400000	98
3.500000	81
3.600000	105
3.700000	109
3.800000	108
3.900000	85
4.000000	98
4.100000	111
4.200000	89
4.300000	94
4.400000	99
4.500000	103
4.600000	90
4.700000	102
4.800000	103
4.900000	112
5.000000	101
5.100000	128
5.200000	112
5.300000	83
5.400000	113
5.500000	98
5.600000	93
5.700000	107
5.800000	102
5.900000	112
6.000000	102
6.100000	104
6.200000	88
6.300000	89
6.400000	110
6.500000	112
6.600000	91
6.700000	89
6.800000	104
6.900000	100
7.000000	109
7.100000	103
7.200000	82
7.300000	81
7.400000	96
7.500000	97
7.600000	113
7.700000	103
7.800000	91
7.900000	88
8.000000	95
8.100000	126
8.200000	99
8.300000	90
8.400000	100
8.500000	96
8.600000	125
8.700000	111
8.800000	93
8.900000	91
9.000000	95
9.100000	81
9.200000	89
9.300000	116
9.400000	98
9.500000	101
9.600000	101
9.700000	109
9.800000	122
9.900000	104
