0.168005	-0.344278
-0.284102	-0.910484
-0.506327	0.169042
-0.919164	-0.397238
-0.373619	0.583696
0.177985	-0.611254
0.653068	0.121629
0.218028	0.392467
0.191198	-0.532344
0.888065	-0.291623
0.691351	-0.456948
0.067627	0.607133
0.084988	0.393181
0.200715	-0.585665
0.721341	-0.416087
0.820557	-0.899283
-0.251060	0.441979
0.343966	-0.966155
-0.162389	0.720775
0.059159	0.280084
-0.621237	0.869189
0.451911	-0.737469
-0.640445	0.046264
-0.439500	-0.672744
-0.816237	-0.501375
-0.604753	-0.083178
0.024989	-0.013335
-0.123353	0.806296
-0.587038	-0.354035
-0.272178	-0.489877
0.630652	-0.632587
0.111581	-0.661106
0.798525	0.804492
-0.899318	-0.835141
-0.223150	-0.481230
-0.025500	-0.581318
-0.203301	-0.880549
0.606265	-0.512005
0.738364	-0.308132
-0.781316	0.415775
-0.070345	-0.281323
-0.198173	-0.694771
0.982988	-0.914769
-0.519364	-0.953285
0.139141	0.549791
0.330694	-0.022077
0.951293	0.388025
-0.462034	0.598650
-0.486650	0.868001
0.499193	-0.068392
0.527834	-0.690364
-0.955438	-0.039471
0.604204	0.854417
0.193686	-0.715333
-0.608410	0.460555
0.542031	-0.092869
-0.855577	0.319672
0.722769	-0.415164
0.335473	0.296554
0.183607	-0.122997
0.787739	-0.464770
0.614348	-0.653153
0.461125	0.130069
0.062158	0.691012
-0.155610	0.668720
-0.829749	0.412530
-0.611999	0.134619
0.535663	0.881860
-0.583848	-0.725922
-0.567978	-0.010552
0.658722	-0.854305
-0.307250	0.057636
0.692850	0.732644
-0.458194	-0.860695
0.301691	0.516223
0.165708	-0.947970
-0.528723	-0.251896
0.379559	-0.753770
-0.609075	-0.719429
0.548592	0.193164
0.513670	-0.744506
-0.912819	0.256484
0.729697	0.022224
-0.487631	0.392304
-0.538592	-0.123622
0.285315	-0.705737
0.675545	-0.107385
-0.812241	0.667078
-0.425589	-0.880765
0.977099	0.100256
0.994409	-0.960807
-0.276977	0.851483
0.870671	-0.639182
-0.734524	0.862452
-0.765364	0.519340
0.539990	-0.386658
-0.555645	-0.726861
-0.350196	0.251995
-0.720118	0.974065
-0.883250	-0.775799
-0.845709	0.161031
0.450395	-0.211847
-0.511659	0.547628
-0.017203	0.869979
-0.268102	0.001435
0.115994	-0.484985
0.860889	0.967556
-0.288285	0.800690
-0.801623	-0.875330
0.321128	-0.808385
-0.518971	-0.337686
0.505308	0.706221
-0.547391	-0.007361
0.275660	-0.986067
-0.832324	-0.866682
-0.320483	-0.359905
-0.919164	-0.385185
0.194575	0.215892
0.499188	-0.149708
-0.149785	0.570338
-0.330308	0.508932
-0.381742	0.060855
0.789278	-0.604990
-0.067598	-0.126030
-0.194075	0.177185
-0.059805	0.853284
-0.862239	0.342735
0.351318	0.607943
-0.307241	0.197728
-0.780742	0.067911
-0.620832	-0.327145
-0.328874	0.614854
-0.155860	0.457695
0.474114	0.435291
-0.067381	-0.474074
0.231704	0.243838
0.182053	-0.232861
0.311203	0.395642
-0.436767	-0.744573
-0.038751	0.704131
0.325625	0.779645
-0.513474	0.047923
-0.565260	-0.317250
-0.012814	0.635481
0.532669	0.575664
-0.810794	0.984969
0.369747	0.330621
0.742108	0.608394
-0.714771	0.847535
0.520794	0.981992
0.334923	-0.955060
0.311940	0.780794
0.797592	-0.878253
-0.791484	-0.470337
-0.951603	0.414358
0.112323	-0.182805
-0.404362	-0.114643
-0.798180	0.986051
0.551858	-0.921494
0.448157	0.173777
0.672444	-0.236216
-0.085441	-0.011886
0.234813	0.495090
0.969336	-0.375447
-0.143835	0.564915
0.530589	-0.396983
-0.098606	0.732789
-0.015662	0.767607
-0.833305	0.635895
-0.507168	0.024491
-0.374449	0.637591
-0.005144	-0.447876
0.554289	-0.063871
0.523461	-0.196861
-0.644649	-0.611168
0.098458	0.783419
0.920141	0.816131
0.710138	-0.711895
-0.818123	-0.197982
0.510174	0.496460
-0.001698	-0.538441
0.427039	-0.760302
-0.397602	-0.494560
-0.068109	-0.699661
0.789770	-0.341174
-0.106325	-0.999957
-0.271678	-0.093435
-0.368717	0.981277
0.319114	-0.658120
0.971985	0.150552
0.323527	-0.479104
-0.296669	-0.112415
0.635109	0.280606
0.139757	0.899992
0.161682	-0.606791
-0.339541	-0.661377
0.244783	0.068612
-0.833616	-0.579801
-0.709169	0.992042
-0.747266	0.698632
-0.099851	-0.203281
-0.543515	-0.850427
0.875590	0.047646
0.780180	0.477084
0.345128	0.559823
0.939098	-0.583302
0.438694	-0.870365
-0.223104	0.294004
-0.681433	-0.851733
0.926867	-0.154615
-0.610493	-0.554590
-0.995971	0.718051
0.288798	-0.169441
0.198974	0.160071
0.307663	0.894027
-0.094061	-0.883678
0.016773	-0.099415
-0.869863	0.205505
-0.085056	0.470305
0.407842	0.603198
-0.058899	0.088939
0.802241	-0.731705
0.232335	0.851151
-0.707543	0.328470
0.594503	-0.184476
-0.482761	0.235121
-0.322038	-0.498147
-0.351720	0.650329
0.078081	0.310469
0.053302	-0.159425
0.550219	-0.469797
0.115387	-0.690398
0.478982	0.250731
0.029990	0.043984
-0.763493	-0.019893
-0.334645	-0.377075
0.507966	-0.609687
0.983291	0.176128
0.181067	-0.803304
0.876955	0.982382
0.902217	-0.440122
0.872322	-0.885906
0.572918	-0.969984
-0.524948	-0.793659
0.965649	-0.344029
-0.090405	0.560990
0.560729	0.173032
0.142865	-0.868917
0.107622	0.811312
-0.277319	-0.900507
-0.826725	-0.770729
0.351019	-0.418684
-0.819356	-0.921347
0.916328	0.719873
0.900483	0.421288
0.587152	0.270870
0.507250	-0.654611
-0.040341	-0.015626
-0.627665	0.828509
0.747931	0.471225
-0.116608	0.163960
-0.319003	0.513799
-0.573189	0.404973
0.374653	0.787698
0.833502	0.673188
0.262449	0.972997
-0.845972	-0.256406
0.576633	-0.523853
-0.405621	0.735815
0.849258	-0.522751
0.119756	0.731089
-0.595262	-0.562582
0.678003	-0.802750
0.175370	-0.549978
0.518253	0.277815
-0.766116	-0.104140
-0.283093	0.053750
-0.616730	0.619693
-0.818111	0.014629
-0.134273	-0.729358
-0.312214	0.616331
0.672295	-0.746258
-0.358703	-0.728399
-0.200897	-0.482224
-0.745067	-0.336581
-0.920370	-0.661179
-0.436226	0.350732
0.760210	0.850845
0.155338	0.765862
-0.160511	0.290032
0.561343	0.490644
0.250503	0.205807
0.997639	-0.680866
0.683446	0.675673
0.033628	-0.808765
-0.918561	-0.260900
-0.944230	0.327948
-0.186354	-0.058185
0.081160	0.050408
-0.786191	0.491079
-0.435238	0.950321
0.041182	0.138325
0.829445	0.486603
0.332425	-0.925781
0.406256	-0.059912
-0.941679	-0.790874
-0.226700	-0.139138
-0.492423	-0.158707
0.609089	0.954174
0.795825	-0.567130
0.238387	0.565025
0.374653	0.799735
-0.861380	0.794173
-0.333649	0.369008
-0.086744	0.098213
0.670568	0.234019
-0.847947	0.562011
-0.288362	-0.498049
-0.708338	0.955083
0.083636	-0.334830
0.517813	0.890521
0.978732	-0.456549
0.774685	0.123892
0.245213	-0.699463
0.133367	-0.504248
-0.889366	0.426704
-0.386976	0.088066
0.126312	0.923347
0.688208	0.710269
-0.503466	0.251859
-0.999376	-0.512900
-0.310022	-0.536418
0.417273	-0.884885
-0.259096	-0.625611
-0.645338	-0.195071
-0.560226	0.278774
-0.643920	-0.365170
0.590943	-0.012889
-0.631937	-0.959818
0.338577	0.469542
-0.406992	-0.318806
-0.168618	0.032129
-0.010160	-0.751725
-0.245898	-0.805332
0.791912	-0.341800
-0.639162	-0.396769
-0.492763	0.137920
0.024433	0.642888
-0.984013	-0.298188
0.358860	-0.634506
-0.141388	-0.304462
0.907018	0.257227
-0.781797	0.344613
-0.097425	0.573214
0.011077	0.174165
-0.808770	-0.992489
-0.766847	-0.392103
-0.081199	-0.705679
-0.346659	-0.302285
-0.505707	0.579960
-0.618016	-0.995862
0.543270	0.742522
-0.429831	-0.169159
0.938577	0.655343
0.357152	0.662019
0.548312	-0.514193
-0.045915	0.299932
0.957733	0.615129
0.472060	-0.091269
0.035656	-0.734100
-0.013486	-0.652178
0.842342	-0.756325
0.449938	0.109139
0.293673	-0.237561
-0.684443	0.574113
-0.890870	-0.858746
-0.935985	0.901908
0.362793	-0.532819
0.911101	0.870114
0.011547	0.065290
-0.676967	0.208142
0.236268	0.961431
0.773437	-0.842310
-0.703124	0.602013
0.039255	-0.246361
-0.594886	-0.242476
0.703440	0.719135
0.502904	0.304922
0.819580	0.687193
-0.352656	0.915429
-0.381905	-0.678593
0.880370	0.375293
-0.455975	0.423393
-0.040147	-0.755740
0.281079	0.090941
0.452780	-0.122444
0.077436	-0.530226
0.486055	-0.871463
-0.680015	0.991301
0.798445	-0.540548
-0.983588	0.834186
0.165178	0.141349
-0.351263	0.330940
0.106458	-0.760856
0.285168	0.820958
-0.159339	-0.012515
-0.344232	0.499176
-0.345571	-0.014471
0.791545	-0.508510
-0.523952	-0.054339
0.722290	-0.479126
-0.676843	0.307988
0.350978	0.891797
0.438433	0.738557
0.922405	0.860722
0.158249	-0.303490
-0.752133	0.898923
0.193732	0.045358
0.338447	0.275451
-0.499747	0.751538
-0.898503	0.868189
-0.342210	0.478298
0.746187	-0.835522
-0.622694	0.384784
-0.941406	-0.207690
-0.645661	0.382382
0.694032	0.597659
0.860276	0.657786
-0.595059	0.842499
-0.124207	0.449620
0.757467	0.754141
0.843122	0.355348
0.337170	0.817518
0.032687	-0.629379
0.019597	-0.639451
0.746593	-0.004119
0.766443	-0.397632
0.999246	0.330830
0.259310	0.216537
-0.660555	0.051422
0.248356	0.116164
0.373628	-0.435840
0.833909	-0.492999
0.165224	0.917020
0.358920	0.374423
0.921033	-0.199957
-0.669875	-0.587129
0.122750	-0.945733
-0.931315	-0.609924
-0.988936	0.960983
-0.766581	0.074139
0.062210	-0.438883
-0.310475	-0.153980
0.057318	-0.657084
0.394500	0.366871
-0.000575	0.339075
0.833552	-0.498955
0.066603	-0.607232
0.247682	0.796433
-0.358555	-0.238440
0.546400	-0.648968
0.794405	-0.439999
0.944760	0.583470
0.373446	0.502249
-0.694946	0.036799
0.474111	0.390727
0.956453	-0.890779
0.677853	0.667188
-0.571554	-0.104905
0.855506	0.481908
-0.578117	-0.405402
0.404426	-0.812550
-0.527972	0.369095
-0.626375	0.523330
-0.398732	0.514035
-0.612514	-0.529657
0.048845	0.942660
-0.716195	0.910694
0.037287	0.682533
-0.672463	-0.091943
0.705984	-0.519274
0.565156	0.574646
0.071982	-0.205311
-0.653743	0.536788
-0.203715	0.154874
0.970125	0.890249
0.407068	-0.413964
0.504199	0.070430
-0.277780	-0.642727
-0.320570	0.175500
-0.374686	0.657241
0.243487	0.286152
-0.647105	0.108992
-0.177440	-0.241865
0.979917	-0.535841
0.116055	0.529845
-0.897198	0.798474
-0.042978	-0.337169
-0.801850	-0.694035
-0.648766	0.197967
-0.760540	-0.390302
0.187441	0.320720
0.349036	0.255931
-0.559671	-0.387733
-0.623914	-0.126080
0.978771	0.211431
-0.475097	-0.961859
0.033973	0.984251
0.299920	0.753746
0.214219	0.374942
-0.348308	-0.009620
0.313668	-0.184363
-0.582159	-0.339180
-0.591965	0.851790
0.040817	0.012892
0.674950	-0.108498
0.468273	0.271583
0.495729	-0.281506
0.725829	-0.991645
-0.576794	-0.176119
-0.026684	-0.482288
0.193631	0.350120
0.464308	-0.370969
-0.870222	0.171311
-0.772016	0.722050
-0.513072	0.801015
0.656769	0.313481
0.674618	0.305024
0.532021	-0.318610
-0.885738	-0.601105
-0.779290	0.467212
0.430576	0.690802
0.314807	0.967796
-0.251584	-0.375866
0.822670	0.607013
0.072375	0.398658
0.247270	-0.136291
-0.635897	0.477475
0.921140	-0.392144
-0.756192	0.686245
-0.283277	0.958437
0.451135	0.225976
-0.027986	-0.362233
-0.054548	-0.780981
0.049994	0.246415
-0.498664	0.949099
-0.495024	0.139144
0.598533	-0.451961
-0.112130	-0.575685
0.462380	-0.784221
-0.407480	-0.517194
-0.473983	-0.233451
0.382546	-0.547001
0.561811	0.359667
0.919592	-0.422992
0.772781	0.137990
-0.802660	-0.314954
0.563204	-0.237517
0.053662	-0.097088
0.247066	0.435196
0.342175	0.942770
-0.859452	-0.801371
-0.644865	-0.242869
0.092475	0.223339
-0.335176	0.703885
0.203069	0.986665
0.871849	-0.826368
-0.773101	0.493434
-0.858494	-0.711859
-0.207698	-0.776658
0.702884	-0.627851
-0.288249	-0.597744
-0.281075	-0.027845
0.004868	-0.187448
-0.440073	-0.300306
0.762905	0.145159
-0.312638	-0.503677
0.695682	0.334296
0.518380	0.408434
0.555177	0.866353
0.794221	0.475395
-0.043681	-0.142167
0.596951	0.950968
0.920946	0.342210
-0.476748	-0.701705
0.445376	-0.564580
-0.896871	0.295325
-0.477476	-0.939125
0.118306	0.375161
-0.664248	-0.015834
-0.126647	-0.559663
-0.257095	-0.995155
0.437958	0.766773
-0.837842	0.391641
0.306875	-0.356173
-0.200143	0.193739
0.170424	0.312301
0.848499	0.729361
0.371992	0.069295
0.641156	-0.084034
-0.365137	-0.861336
-0.472324	-0.349068
-0.788985	-0.479080
0.109238	-0.036571
-0.650460	-0.288952
-0.420242	0.999231
0.083658	0.032884
0.689252	0.250979
0.196530	-0.920667
0.353095	0.468140
0.025071	-0.637131
-0.255610	-0.042639
-0.630541	0.502526
-0.050935	-0.070473
-0.439804	0.206008
0.379789	-0.888796
0.012222	-0.587117
0.329742	-0.034312
-0.681754	-0.231235
-0.361040	-0.006457
-0.530571	0.688171
0.093551	0.318829
0.552470	-0.629772
-0.571208	-0.293904
0.347824	-0.122416
0.558335	-0.059296
-0.589317	-0.655457
-0.264345	-0.842536
-0.498067	0.980845
-0.936635	-0.026130
0.833831	0.199747
-0.854605	0.648843
-0.889915	-0.802777
-0.269778	-0.156292
-0.801263	-0.824389
0.498955	-0.064740
-0.086774	-0.413616
0.362299	-0.842842
0.350726	0.650218
0.218771	0.878140
0.896908	0.328734
-0.962373	-0.603693
-0.274087	-0.581185
0.031847	-0.740558
-0.558559	0.296472
0.799231	0.683809
0.784718	0.747995
-0.451209	0.532214
0.927141	0.465761
0.038115	0.603421
-0.304089	-0.815670
-0.965961	-0.909813
0.773225	-0.413780
-0.394289	-0.819506
0.555353	-0.181948
0.007944	-0.488550
0.936274	-0.044112
0.616156	-0.266116
-0.608816	-0.376922
-0.920430	0.339816
-0.708731	0.353776
-0.094529	-0.755942
0.891040	-0.291220
-0.526160	0.821012
0.751948	-0.015539
0.828274	0.803237
0.006019	-0.844733
0.572567	-0.858607
-0.609049	-0.282922
0.937188	-0.675596
-0.733872	-0.184607
-0.683160	0.122909
-0.269584	-0.900037
-0.926052	-0.162826
-0.609857	0.137592
0.510208	-0.936504
0.174129	0.578363
0.546397	-0.708417
-0.366634	-0.018026
-0.961642	-0.316466
-0.840534	-0.848655
0.648664	0.101300
0.546874	-0.691053
-0.530309	-0.903548
0.068101	0.572608
-0.174222	-0.155627
0.380083	0.056625
-0.311753	0.371136
-0.321097	-0.679129
-0.123586	0.885394
0.822631	-0.041981
0.432831	0.582920
-0.856270	0.673314
0.392536	-0.650280
0.743359	-0.367301
0.770105	-0.840029
-0.366515	-0.011924
-0.406558	0.973351
-0.886818	-0.753758
-0.418941	0.859596
-0.775710	0.639469
-0.439064	0.649967
-0.010912	0.595916
-0.443419	-0.548562
0.311840	-0.906353
0.933526	-0.228769
-0.917723	-0.169240
-0.421318	0.912351
-0.112421	0.532396
-0.021326	-0.424491
-0.424340	0.124458
-0.227153	0.246916
-0.081921	-0.841247
-0.840954	0.085119
0.599732	-0.298372
-0.732336	-0.377764
0.913294	-0.264368
0.765723	-0.490515
-0.087952	-0.210338
0.842569	-0.949281
-0.571473	-0.749143
-0.853454	-0.008129
-0.615763	0.863135
0.704274	0.726317
-0.793069	0.885478
0.223989	0.588213
0.099401	0.640942
0.314192	0.629381
0.013337	0.150464
0.840602	0.003874
-0.881908	-0.222112
0.964499	0.331899
0.219966	0.971169
0.437297	-0.347328
0.453821	-0.636723
0.592932	-0.585746
-0.637301	0.886967
-0.752165	0.355115
0.422060	-0.434849
-0.507320	-0.523274
-0.659850	-0.096575
0.865511	0.636726
-0.543391	-0.780055
-0.381010	0.368368
-0.831222	-0.343466
-0.629640	-0.351493
0.453569	-0.870695
0.228000	0.002210
-0.854870	0.204733
0.955541	-0.217721
0.756611	0.361150
-0.147709	-0.545171
-0.684142	-0.377238
-0.231419	0.533707
0.008417	-0.543048
0.992628	-0.897702
0.320388	0.754184
-0.425754	0.352441
-0.524841	0.995542
0.082472	0.099889
0.833554	-0.455331
-0.741766	-0.863166
0.763518	0.441014
0.119949	-0.011749
0.538332	-0.250802
0.772607	-0.799419
0.171618	0.384309
-0.921610	0.497403
-0.146069	-0.976535
-0.616199	-0.450435
-0.464915	0.176043
0.748951	-0.377005
-0.318532	0.429342
-0.043488	-0.905791
0.366179	0.375013
0.840799	-0.684241
-0.036099	-0.717919
-0.059175	-0.556246
-0.821155	0.841412
-0.380466	-0.487270
0.446596	-0.062592
0.019100	-0.980232
-0.757289	0.247068
0.478648	0.639975
0.063519	-0.433919
-0.877669	-0.983462
0.948840	-0.850617
-0.323015	-0.920217
-0.092580	0.002767
0.506266	0.816207
-0.007371	0.122373
0.714814	-0.118164
0.011834	0.900405
-0.894528	-0.335017
-0.629530	-0.504830
-0.679168	-0.772502
0.561228	0.562946
-0.559019	0.570108
-0.199055	0.486421
-0.715820	-0.789658
0.222946	-0.947894
0.743625	0.109398
0.647999	0.915477
0.426246	-0.086590
0.685940	0.587915
-0.911040	0.148973
-0.213077	0.814924
0.427945	0.479376
0.877302	0.812135
-0.440924	-0.614093
0.934490	-0.029499
0.205385	-0.093991
0.298542	-0.411101
0.618134	0.984464
-0.106681	-0.986206
0.841851	0.996513
0.401078	0.911191
